timestamp;buyer;seller;symbol;currency;price;quantity
195800;;;AMETHYSTS;SEASHELLS;10004;1
195800;;;STARFRUIT;SEASHELLS;4956;1
195900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
196000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;2
196000;;SUBMISSION;STARFRUIT;SEASHELLS;4956;1
196000;;;AMETHYSTS;SEASHELLS;10002;1
196500;;SUBMISSION;STARFRUIT;SEASHELLS;4956;1
197300;;;AMETHYSTS;SEASHELLS;9996;1
197300;;;AMETHYSTS;SEASHELLS;9996;1
197300;;;STARFRUIT;SEASHELLS;4956;1
197400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
197400;;SUBMISSION;STARFRUIT;SEASHELLS;4955;1
197500;;;STARFRUIT;SEASHELLS;4951;1
197700;;;AMETHYSTS;SEASHELLS;10002;2
197700;;;STARFRUIT;SEASHELLS;4956;2
198500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;10
198500;;SUBMISSION;STARFRUIT;SEASHELLS;4954;1
198500;;;AMETHYSTS;SEASHELLS;10005;2
198500;;;STARFRUIT;SEASHELLS;4956;2
198800;SUBMISSION;;STARFRUIT;SEASHELLS;4949;1
198900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
198900;SUBMISSION;;STARFRUIT;SEASHELLS;4950;5
199000;;;AMETHYSTS;SEASHELLS;9996;2
199000;;;STARFRUIT;SEASHELLS;4948;2
199100;;;STARFRUIT;SEASHELLS;4948;1
199200;;;STARFRUIT;SEASHELLS;4950;2
199400;SUBMISSION;;STARFRUIT;SEASHELLS;4950;4
199400;;;AMETHYSTS;SEASHELLS;10004;1
199400;;;STARFRUIT;SEASHELLS;4954;1
199400;;;STARFRUIT;SEASHELLS;4950;2
199400;;;STARFRUIT;SEASHELLS;4955;1
199500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
199600;;;AMETHYSTS;SEASHELLS;10002;2
199600;;;STARFRUIT;SEASHELLS;4956;2
